"question","answer","option","explanation","image","categoryID","courseID","yearID"
"The document a seller uses in dispatching goods to a customer by a carrier is","D"," a bill of lading | an invoice |an advice note | a delivery note.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"A rocket is fired from the earth's surface to a distant planet. By Newton's law of universal gravitation, the force F will","A"," increase as a r reduces, |  increase as G varies |  remains constant |  increases as r increases","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a265af34c0a3b8f0b1afe"
"A document which serves as an order with details of goods required by an intending purchaser is","B"," a freight note | an indent | a bill of lading | a waybill","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"If a customer pays within nine days of receiving goods and takes advantage of 3% off the invoice price, this is stated as","D"," 3/9; net 30 |  9/27; net 30 | 30; net 9/3 | 9/30; net 3.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"Which of the following is a characteristic of a bearer cheque?","B"," It is made with transverse lines.|  lt is made payable to whoever presents it. | It is made without transverse lines.| It is only payable into the payee's account.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"If a freely suspended object is pulled to one side and released, it oscillates about the point of suspension because the","C","acceleration is directly proportional to the displacement B.  motion is directed away from the equilibrium point |  acceleration is directly proportional to the square of the displacement |  velocity is minimum at the equilibrium point","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a265af34c0a3b8f0b1afe"
"A bill of exchange paid before its due date at an amount less than its face value is said to have been","C","accepted | rejected | discounted | dishonoured.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"The most effective type of advertising for branded products is","C"," mass advertising | persuasive advertising | informative advertising | competitive advertising.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"A current account holder pays fees for services in form of","C","bank charges | interest rates | commission on turnover | minimum lending rate.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"Printed messages sent by cable are recorded as","D","telegram| SMS | telex | MMS.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"Communication is relevant to business activities because it","B","creates wealth for people | reduces the cost and risk of travelling | connects people | enhances delivery of goods and services.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"The right of an insurance company to stand in place of an insured against a third party, who is liable for the occurrence of a loss, is the principle of","A","proximate cause | insurable interest | insurance priority | subrogation.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"Assurance is different from insurance in that the former is based on","B","probability | possibility | risk | uncertainty.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2652f34c0a3b8f0b1afd"
"A person who undertakes life insurance is said to be an","C"," insurer | assurer| assured| insured.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Tourism serves the purpose of","D","cross-cultural understanding and peaceful interaction | opening avenues for leaving the country |  economic development and naturalization |exploiting the country's natural endowment.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The type of letters that are delivered through the normal mail or by airmail express service is referred to as","D","inland letters | registered letters | airmail letters | express letters.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"A business organization that exploits the capabilities of a member to remedy the weaknesses of another is a","B","joint venture|  partnership | nominal partnership | cooperative.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The most important business objective is to","C"," improve investments | provide quality products| target consumers for satisfaction | carve a niche for the business.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"In case of liquidation of a public limited liability company, those that are first paid are","C","ordinary shareholders | preference shareholders | cummulative preference shareholders| debenture holders.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"A feature common to public and private limited liability companies is that","A","both can sue and be sued| the minimum number of their shareholders is five| the transfer of their shares is not restricted | their annual accounts are published for public use.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"A business organization can obtain long-term financing through","B"," bank overdraft|  the sale of shares | credit purchases | bureau de change.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The portion of the authorized share capital given out to the public for subscription is","B","called-up capital| issued capital | paid-up capital | reserved capital.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"A company has an authorized capital of 40 million shares at 1 each, out of which 32 million are issued and fully paid-up. What happens to the remaining 8 million shares?","B","It has been issued but not paid-up. | It has been applied for but not issued. | It is not paid-up.| It is not yet been issued.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"If the rate of turnover of a company in 1999 was 4 times while the average stock was 49 600, determine the turnover.","B","199400 |198400 |100200 | 99200.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Calculate the value of unused stock.","C","800 | 500| 350 | 320.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The main objective of a trade association is to","B","protect its members against litigation | boost the trade of its members| secure credit for its members| protect its members against victimization.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The promotion and protection of trade, industry and agriculture through trade fairs is a function of","D","NACRDB | NACCIMA |  the Consumer Protection Council | the ChamberofCommerce.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Dealing in quoted securities on the Nigerian Stock Exchange is restricted to authorized","A"," companies| brokers | investors | principals.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Securities that entitle the investor to coupon rates are","A"," bonds| equities| warrants| treasury bills.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Underwhat management function will the motivation ofemployees fall?","D"," Staffing | Controlling. | Organizing. | Directing.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The promotion ofteam spirit in an organization is referred to as","C","unity ofdirection | espirit de corps | unity of purpose | discipline.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"One of the characteristics of a good organizational chart is that it should","C","be rigid| show government policy | facilitate communication | be acceptable.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"An organization which focuses on consumer satisfaction is practising","A"," consumerisrn | market segmentation | selling concept | marketing concept.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Goods and services are made available to consumers through","A","the channel of distribution | sales promotion | the advertising agency | the middlemen.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"A person who, in consideration for an extra commission, takes responsibility for goods sold on credit and in case of default is a","B"," commission agent |  del credere agent |  broker | factor.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Yahya bought a piece of furniture on a credit sale agreement from Ahmed and resold it to Ali before all installments were made. The court upheld that Ahmed could not recover possession of the items from Ali. The reason for the judgement was because","B","ownership was transfered on completion of installment| ownership was transferred on delivery| Yahya could not pass title to a third party | Ali was still indebted to Yahya.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The body which ensures that consumers are protected against harmful products Nigeria is","D","NAFDAC |  NDLEA | SON | CPC.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The process of decoding data in a computer is known as","D","dilution | default drive |  decryption | data.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Which of the following is a type of system software?","d","Utility programs.|Registers. | Hard drives. | Packages.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Computers that process all data as binary zeros and ones are","C","analog computers| digital computers | hybrid computers | desktop computers.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"Modern means of payment is greatly facilitated by","C"," e-commerce| paper money| e-banking| credit transfer.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The provision of quality and safe products which guarantee the health of consumers is an example of","A","quality control | price control | civic responsibility.| social responsibility.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"A business organization must always consider the overall effect of its actions on the","D","competitor| product | profit | society.","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a265af34c0a3b8f0b1afe"
"The type of labour that makes use of physical effort in production processes is the","D","blue-collarjob | skilled labour| white-collarjob |unskilled labour","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The assembling of products into usable forms is known as","C"," construction | creation | manufacturing | information","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The final link in the chain of distribution is","D"," wholesaling | middlemen | retailing | consumer","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"A country is said to be experiencing an unfavourable balance of trade if her","A","visible imports exceed visible exports| exports exceed imports | visible exports exceed visible imports |imports and exports are equal","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"Trading position of Nigeria is the same as her","B"," balance of trade|  terms of trade | desire to trade with many countries | willingness to grant credit to foreigners","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The role of customs and excise authority includes the","C","provision of dockyards for ship repairs |  provision of security at the port| control of the flow of goods in and out of the country |  provision of a good transport system to facilitate imports and exports","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The document lodged with the customs authorities before a ship can leave the port is a","A"," dock warrant | ship report | ship manifest | shipping note","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The document which must be endorsed by the ambassador of a country of destination before shipment of goods is a","A","consular invoice| certificate of origin | bill of lading |closed indent","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"A country's terms of trade are said to improve when the ratio of her export","B"," remains constant | increases | equals import | decreases","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"An object moves in a circular path of radius 0.5m with a speed of 1ms-1. What is its angular velocity?","","8 rads-1 |  4 rads-1 |  2 rads-1 | 1 rads-1","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a265af34c0a3b8f0b1afe"
"Which of the following advertising medium appeals to only the literate in the society?","D"," Cinema advertising | Television advertising| Radio advertising| Print media advertising","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The two main forms of communication are","A"," traditional and modern media| oral and written | verbal and non-verbal | e-mail and fax","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"The most reliable and efficient means of conveying urgent documents is through","C"," postal order| registered letters | courier services | ordinary letters","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"An undertaking given by a person to another assuring his integrity is","A"," subrogation| insurance Interest | Proximate clause | fidelity guarantee","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"From the diagram above, calculate the work done when the particle moves from x 0m to x 80m","B"," 1200J |  2400J |  7000J |  6000J","","http://practa.ng/download/que_image/6fb7a1581d1b139b9a6f10aef035498a.jpg","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a265af34c0a3b8f0b1afe"
